geneSymbol,TR1,TR2,TR3,WR1,WR2,WR3,Entrez
PPP2CA,80.553045,81.854043,81.67078,92.424427,95.140182,92.147077,5515
PPP2CB,81.191464,80.085438,81.667055,80.693501,77.344775,74.474657,5516
PPP2R1A,191.527711,195.709644,192.016267,202.981371,206.101963,210.462394,5518
PPP2R1B,31.601811,31.08157,31.224326,38.871101,40.087782,38.41356,5519
PPP2R2A,48.53429,47.075173,46.668863,52.813565,53.673218,48.764666,5520
PPP2R2B,1.233034,0.832166,0.961372,1.024595,0.590308,0.779365,5521
PPP2R2C,0.106674,0.114075,0.162192,0.179391,0.11535,0.144375,5522
PPP2R2D,8.353866,7.737221,8.806936,8.854227,9.123064,8.454748,55844
PPP2R3A,2.009333,2.374735,2.016703,1.430836,1.647817,1.380896,5523
PPP2R3B,4.975852,4.778542,4.560885,3.970989,4.707848,5.470204,28227
PPP2R3C,16.407392,18.042892,17.003171,18.094976,19.961712,16.282512,55012
PPP2R5A,32.53362,32.534024,33.280114,24.151992,24.091294,22.998862,5525
PPP2R5B,9.535553,9.616621,10.330502,4.464181,4.202258,3.873486,5526
PPP2R5C,40.665534,42.059129,39.947779,46.354076,48.033138,42.880666,5527
PPP2R5D,29.48404,29.808572,28.664257,36.110088,36.301972,35.593655,5528
PPP2R5E,10.657145,11.332272,11.405704,14.221152,13.425752,11.807432,5529
PPP3CA,16.126869,16.777373,16.667164,17.186221,17.232376,15.91583,5530
PPP3CB,17.164384,17.657132,16.895801,20.459861,22.362407,18.769029,5532
PPP3CB-AS1,1.17966,1.399589,1.042458,1.161147,1.078669,1.041198,101929145
PPP3CC,6.606227,6.517545,7.307563,5.637715,4.60082,4.498743,5533
PPP3R1,37.636936,37.938801,37.137691,40.586499,42.016949,37.118718,5534
PPP4C,190.904948,185.744507,178.413948,177.96246,187.387729,190.439047,5531
PPP4R1,58.582893,58.738491,59.103816,65.040705,66.730519,65.064594,9989
PPP4R1-AS1,0,0,0.301732,0,0,0,101927323
PPP4R1L,0.270471,0.353841,0.289552,0.337002,0.191024,0.402394,55370
PPP4R2,14.20541,14.653282,14.472978,16.73364,14.22024,13.433977,151987
PPP4R3A,35.59174,32.555533,33.424225,41.691349,40.793569,38.414022,55671
PPP4R3B,24.893461,24.153414,24.631895,30.03072,29.351254,27.199065,57223
PPP4R4,1.012799,1.416376,1.757587,1.54584,1.82038,1.252175,57718
PPP5C,102.245687,94.936699,97.698438,112.006493,105.359925,112.762696,5536
PPP5D1,0.858301,0.290671,0.748608,0.616382,0.648845,1.184116,100506012
PPP6C,30.333614,30.55668,29.284429,38.036205,36.497885,36.696761,5537
PPP6R1,91.456102,88.860559,88.599393,90.443619,90.84742,90.848769,22870
PPP6R2,119.276714,118.503443,123.676399,91.111397,89.874377,92.058146,9701
PPP6R3,151.679469,150.723272,152.368995,170.292546,169.934963,160.469657,55291
PPRC1,24.578939,22.855924,23.306522,32.839002,33.223314,33.588471,23082
PPT1,90.777841,90.638351,95.832543,115.206862,114.421897,110.047403,5538
PPT2,43.45746,47.659308,46.905609,49.405055,49.938985,49.400401,9374
PPT2-EGFL8,4.277826,3.412985,2.639783,2.30202,1.419584,3.944533,100532746
PPTC7,15.432653,15.667854,15.221504,15.232679,14.110847,15.591402,160760
PPWD1,23.109182,24.03088,23.559105,31.027184,28.79283,26.592553,23398
PPY,0.292109,0,0.210882,0,0,0.164456,5539
PQBP1,248.789259,248.521647,249.80785,287.671775,282.430932,289.772432,10084
PRADC1,36.81597,38.446708,37.681334,36.750362,42.595647,36.849777,84279
PRAF2,2.516802,2.993392,3.012549,2.259331,2.581485,2.014825,11230
PRAG1,4.36777,3.65038,3.560448,2.966668,2.976823,4.17643,157285
PRAM1,0.059243,0.027672,0.026428,0.020503,0.034864,0,84106
PRAME,1.733489,1.930744,1.846308,1.256279,1.634463,1.704,23532
PRAP1,34.887754,37.034651,44.521483,19.216742,20.223924,20.732771,118471
PRB3,0.531966,0.742341,0.534666,1.149388,1.172151,0.908156,5544
PRC1,81.218037,81.410025,86.790331,151.230002,153.236239,157.724414,9055
PRC1-AS1,0,0.041895,0.040104,0.062161,0.105682,0.205194,100507118
PRCC,69.410579,67.282464,68.008316,83.778113,85.789026,91.434813,5546
PRCD,0.157283,0.23748,0.258217,0.1926,0.19143,0.193135,768206
PRCP,32.938347,34.551027,34.601522,32.601767,37.537729,33.370772,5547
PRDM1,1.932904,1.950032,2.016034,1.943946,2.449121,1.859599,639
PRDM10,8.585712,8.093039,8.195341,8.018746,7.29761,7.697828,56980
PRDM11,0.250767,0.059141,0.099442,0.215542,0.081966,0.126165,56981
PRDM12,0.129661,0.121178,0.023134,0.107707,0.061053,0.059364,59335
PRDM13,0.098808,0.203298,0.193877,0.164186,0.116343,0.339583,59336
PRDM15,5.318584,5.402659,6.225281,5.394157,5.812985,5.571908,63977
PRDM16,5.735648,5.015806,5.828196,3.975831,3.961832,4.640396,63976
PRDM2,12.665769,11.636099,12.631112,13.482118,14.288859,12.706288,7799
PRDM4,14.978748,15.791778,15.633555,15.957826,15.180252,15.838715,11108
PRDM6,0,0.006104,0.017429,0.009028,0.007678,0.00748,93166
PRDM7,0.166521,0.200213,0.139127,0.135739,0.114291,0.112594,11105
PRDM8,0.328717,0.238564,0.375996,0.228288,0.119414,0.159943,56978
PRDM9,0.067865,0.047617,0.015131,0.011748,0.01998,0,56979
PRDX1,2630.116705,2624.9279,2648.854862,2888.068179,2931.213646,2856.762949,5052
PRDX2,310.163709,323.588371,308.666353,301.604284,298.576332,301.98754,7001
PRDX3,373.714231,365.730787,375.092833,408.742812,417.79506,394.352727,10935
PRDX4,475.216273,466.577237,478.892797,475.405463,476.898521,480.977666,10549
PRDX5,805.450146,818.503246,819.067695,611.535651,597.343168,627.493398,25824
PRDX6,302.038985,304.933206,316.482369,353.238268,342.960722,356.177199,9588
PREB,90.636988,90.568979,91.883472,98.307361,102.44582,101.071786,10113
PRELID1,268.364982,283.943352,283.147468,372.754609,367.454118,372.506092,27166
PRELID2,3.142862,3.525819,2.860253,3.595235,4.485005,3.221951,153768
PRELID3A,16.153675,15.042956,15.451956,8.714126,9.859233,10.482204,10650
PRELID3B,13.160732,13.53159,14.875983,16.928547,17.535783,16.061014,51012
PRELP,0.096216,0.019817,0.047115,0.04398,0.024897,0.024617,5549
PREP,41.385201,44.369533,43.336213,46.013454,45.907462,45.09099,5550
PREPL,24.889444,24.287651,25.918617,27.652646,26.818585,25.227346,9581
PREX1,0.267055,0.224188,0.247465,0.102045,0.162718,0.158479,57580
PREX2,0.02804,0.054664,0.024999,0.008067,0.039643,0.019312,80243
PRG2,0.049847,0.046461,0,0.034549,0.104415,0.056864,5553
PRG4,0.028938,0.054154,0.077405,0.060109,0.076378,0,10216
PRH1,3.467305,2.696104,2.58596,2.965675,5.06509,3.988436,5554
PRH1-PRR4,1.797977,2.74704,2.486222,2.615449,0.745016,1.742927,100533464
PRH1-TAS2R14,0.383097,0.311323,0.477871,0.674499,0.121436,0.360438,106707243
PRH2,0,0.019186,0.018016,0,0,0.023185,5555
PRICKLE1,0.438934,0.479487,0.465884,0.212803,0.172468,0.117422,144165
PRICKLE2,1.446263,1.650838,1.305349,1.18088,1.276825,1.267356,166336
PRICKLE2-AS3,0.464484,0.452464,0.44661,0.358263,0.397718,0.647379,100874243
PRICKLE3,10.713649,11.494472,9.643474,8.769639,8.323227,10.061446,4007
PRICKLE4,0.70088,0.769288,1.471983,0.656114,0.970025,0.847597,29964
PRIM1,22.414203,22.115118,19.665159,33.292595,34.146036,29.702227,5557
PRIM2,16.659095,13.746782,17.057551,20.322414,20.785573,18.206041,5558
PRIMA1,0,0.048267,0,0.026827,0,0.039419,145270
PRIMPOL,2.665108,3.313025,2.436952,2.991489,3.357885,3.495731,201973
PRKAA1,65.07188,63.938119,67.016106,67.05323,65.146862,63.000897,5562
PRKAA2,7.703118,7.23957,7.977099,6.1613,5.968099,5.277041,5563
PRKAB1,25.489524,23.433279,26.220824,29.153887,28.224526,30.752765,5564
PRKAB2,17.244539,17.618454,17.304275,14.981431,15.472238,15.157418,5565
PRKACA,30.589115,30.619457,31.619459,34.111673,33.527348,34.144927,5566
PRKACB,6.677766,6.687631,6.052349,7.206884,7.693131,6.634756,5567
PRKAG1,40.624338,38.519461,36.832257,48.421946,49.788465,48.043245,5571
PRKAG2,13.510447,13.045693,13.537143,10.502849,11.422061,10.406369,51422
PRKAG2-AS1,0,0,0,0,0,0.231576,100505483
PRKAG3,0.057944,0.043378,0.030988,0.040114,0,0.026574,53632
PRKAR1A,180.715293,176.520027,177.968159,168.755139,160.457436,148.229099,5573
PRKAR1B,25.01861,21.351556,24.296188,23.649252,21.857264,24.860184,5575
PRKAR2A,43.789489,43.880005,41.274704,49.927936,50.738627,49.141372,5576
PRKAR2A-AS1,1.385656,1.079691,1.248851,1.01586,0.928733,1.036967,100506637
PRKAR2B,1.948676,2.103325,2.049257,1.139882,1.211631,1.120183,5577
PRKCA,27.775862,27.471656,28.117408,19.987424,19.655663,18.364468,5578
PRKCD,10.878972,10.979127,10.926235,9.897303,9.422426,8.666941,5580
PRKCE,4.129156,4.037087,3.414352,5.555889,5.877418,5.629132,5581
PRKCG,0,0,0,0,0,0.023822,5582
PRKCH,0,0,0.03816,0.05924,0.025186,0,5583
PRKCI,22.788806,23.17707,22.697486,25.127228,24.162461,23.671007,5584
PRKCQ,0.08878,0.083123,0.110926,0.012305,0,0.101826,5588
PRKCSH,367.908142,358.763949,361.334716,346.49114,354.28077,363.005219,5589
PRKCZ,11.174572,11.655007,9.824624,7.994624,7.577418,8.429124,5590
PRKCZ-AS1,0.624678,0.264445,0.355022,0.353479,1.068215,0.51776,100506504
PRKD1,17.459404,17.675016,17.965354,15.649597,15.280196,15.26181,5587
PRKD2,23.040817,22.594788,20.198581,19.177018,19.881601,19.182073,25865
PRKD3,21.18201,21.099089,20.35363,23.843994,22.673576,22.643666,23683
PRKDC,77.441512,76.269225,72.765406,107.574292,109.879543,106.403924,5591
PRKG1,0.039986,0.072473,0.03565,0.056878,0.047102,0.068806,5592
PRKG1-AS1,0,0,0.051716,0.040122,0.034113,0.033159,100506939
PRKG2,0.044119,0.258417,0.178405,0.217135,0.306155,0.131132,5593
PRKN,0.311167,0.473246,0.23411,0.236015,0.377729,0.226288,5071
PRKRA,37.080601,35.656519,38.534354,41.609269,46.174399,43.512267,8575
PRKRIP1,9.036699,6.891341,7.903012,10.532469,12.551526,11.037424,79706
PRKX,4.539473,4.391337,4.520884,5.677409,4.916015,5.379021,5613
PRKXP1,4.192845,4.13477,3.858391,3.68998,3.77696,3.79988,441733
PRKY,0,0.023912,0.015113,0,0.010023,0.009688,5616
PRL,0,0,0.064339,0,0,0.163766,5617
PRLR,18.088848,19.356388,21.798899,17.661433,18.30497,16.347054,5618
PRMT1,473.427186,477.056501,474.747806,605.512933,593.293148,611.608464,3276
PRMT2,45.55679,43.182394,46.572412,36.966718,41.847305,40.253831,3275
PRMT3,11.409368,11.010634,11.204087,16.78415,14.675788,16.327672,10196
PRMT5,58.480934,60.109446,61.109146,96.364322,96.506062,95.078935,10419
PRMT7,16.12185,15.370487,14.98409,20.631234,21.756211,19.616307,54496
PRMT9,5.291778,4.99953,4.738022,5.396531,5.400377,4.876907,90826
PRNCR1,0.116902,0.086469,0.109919,0.094304,0.078643,0.139823,101867536
PRND,0.106387,0.080928,0.178149,0.116505,0.158997,0.017744,23627
PRNP,16.323068,16.267921,16.344777,12.189493,12.969276,11.486802,5621
PRO1804,0,0,0,0.022409,0,0,100133319
PROB1,0.077824,0.272947,0.121467,0.107766,0.252001,0.289767,389333
PROC,49.460449,50.983567,47.798824,42.441521,43.156013,45.924094,5624
PROCA1,5.128427,6.021756,4.939681,3.897539,2.724311,3.253725,147011
PROCR,0.232572,0.130111,0,0.257435,0.109416,0.159261,10544
PRODH,2.8953,3.134093,3.179497,1.086292,1.773564,0.829885,5625
PRODH2,0,0.125024,0.119674,0.066071,0,0.163477,58510
PROKR1,0.042502,0.15859,0.151755,0.058815,0.149993,0.194142,10887
PROKR2,0,0.02721,0,0,0.034281,0.033322,128674
PROM1,70.419335,69.103349,68.769459,52.344103,50.499895,47.948494,8842
PROM2,0.049082,0.061228,0.042956,0.056645,0.038534,0.018752,150696
PRORSD1P,0.697374,0.739404,0.706264,0.400372,0.716854,0.452729,344405
PRORY,0.917765,0.695292,0.32828,0.8243,0.323216,0,100533178
PROS1,131.49189,133.830554,136.439788,139.614944,131.308908,132.693772,5627
PROSER1,27.816659,28.32764,26.923238,29.29767,28.262421,26.997076,80209
PROSER2,16.152583,18.152697,16.640458,16.509283,16.543408,16.905498,254427
PROSER2-AS1,0,0.074951,0.071481,0.110977,0.047183,0.022953,219731
PROSER3,5.994063,5.551632,5.265083,5.959686,6.740892,7.239625,148137
PROX1,35.329211,35.267526,34.91694,27.192176,25.218269,24.270606,5629
PROX1-AS1,1.298683,1.16267,1.522243,1.113238,1.288926,0.871555,100505832
PROX2,0,0,0.026545,0,0.01169,0,283571
PROZ,1.800732,2.135875,2.197537,1.133503,1.163863,1.32159,8858
PRPF18,21.547385,20.15236,20.93866,20.519524,24.180233,20.805912,8559
PRPF19,372.982004,380.098929,382.739845,523.691184,525.349639,540.427718,27339
PRPF3,31.304739,29.785343,33.060739,34.217748,35.476496,34.179589,9129
PRPF31,78.220943,82.254168,78.450038,99.782016,101.633722,98.221914,26121
PRPF38A,42.627617,43.344044,45.316883,56.164796,58.965526,54.577465,84950
PRPF38B,42.324398,44.626252,39.206297,49.516148,47.129964,51.055374,55119
PRPF39,25.782914,24.909671,26.773999,25.940381,25.031566,24.224502,55015
PRPF4,39.836689,38.919223,37.81466,52.164272,55.619416,54.295506,9128
PRPF40A,70.851694,67.773219,69.925055,91.129769,89.929213,85.701527,55660
PRPF40B,2.12805,2.824982,2.457489,1.880729,2.624946,2.230662,25766
PRPF4B,42.616281,41.114448,43.336347,47.213984,43.913635,43.070667,8899
PRPF6,75.904898,78.996706,75.554313,86.891297,84.274914,86.27808,24148
PRPF8,144.363381,137.210316,136.115016,167.903192,165.438422,167.247653,10594
PRPH,0.036813,0.068092,0.032854,0,0,0,5630
PRPH2,0.160307,0.28838,0.191894,0.110691,0.214375,0.149366,5961
PRPS1,55.840943,56.453469,55.208862,74.156775,76.705928,75.675452,5631
PRPSAP1,64.875124,70.909326,69.68492,55.433974,57.582655,52.10945,5635
PRPSAP2,33.86258,33.022154,33.569781,33.051476,34.436341,34.708771,5636
PRR11,20.763867,21.374992,19.995033,32.49963,33.810779,31.787101,55771
PRR12,11.425511,11.207088,10.778275,10.879367,10.665973,11.836001,57479
PRR13,226.742836,228.498884,237.197977,236.779611,237.672711,238.335886,54458
PRR14,12.236407,14.433775,13.141865,11.979476,11.76635,13.802856,78994
PRR14L,11.634922,11.089308,11.320902,13.018034,13.234311,11.907788,253143
PRR15,23.646933,24.256739,22.581243,8.937566,10.091185,11.308109,222171
PRR15L,0.108274,0.050434,0.193378,0.125561,0.127306,0.207167,79170
PRR16,0,0,0,0,0,0.054231,51334
PRR18,0.545704,0.288334,0.465612,0.065701,0.279322,0.298821,285800
PRR19,1.030127,0.793609,0.799645,0.744231,0.579494,0.971454,284338
PRR22,1.805159,1.962864,1.432688,1.285659,1.17934,1.830385,163154
PRR23A,0.028222,0.157773,0.075375,0.055619,0,0.032292,729627
PRR23C,0.206441,0.085737,0.056604,0.031744,0.108491,0.183766,389152
PRR23D2,0,0,0.038381,0,0,0,100133251
PRR27,0,0.012075,0,0.008934,0.015196,0.014794,401137
PRR29,0.123803,0.021508,0,0.015927,0.072758,0,92340
PRR29-AS1,0.145361,0.317691,0.187649,0.276824,0.243726,0.374258,400612
PRR3,5.510961,6.262871,5.751151,8.191039,8.41442,8.27828,80742
PRR34-AS1,0.041605,0.038815,0,0,0,0.047517,150381
PRR35,0.047372,0,0,0.032771,0,0,146325
PRR36,0.466876,0.475486,0.453046,0.171161,0.129381,0.157443,80164
PRR4,1.527954,0.815275,1.947022,2.97398,0.940567,2.155258,11272
PRR5,12.051137,8.927934,9.812555,8.51142,8.348118,7.314856,55615
PRR5-ARHGAP8,0.067658,0,0,0.091336,0,0,553158
PRR5L,0,0,0.015694,0.012996,0,0,79899
PRR7,2.629423,2.259404,1.298268,0.715852,1.078931,1.178472,80758
PRR7-AS1,0.91135,0.85505,0.896858,0.692599,0.441234,0.355517,340037
PRRC1,44.409953,43.362702,44.115246,37.573242,38.084716,37.932232,133619
PRRC2A,100.119464,100.333196,99.032328,122.288484,121.7135,126.414821,7916
PRRC2B,70.96194,67.414393,68.018631,72.614407,75.058512,72.952026,84726
PRRC2C,53.155728,52.192733,53.150615,60.541289,61.161151,56.902418,23215
PRRG1,0.02763,0,0,0,0,0,5638
PRRG2,0.850127,0.327974,0.536802,0.658478,0.588674,0.514363,5639
PRRG4,3.366579,4.357022,3.725589,4.677023,4.904417,2.710041,79056
PRRT1,0.827086,0.587107,0.451447,0.529017,0.146128,0.274104,80863
PRRT1B,6.871343,5.922245,6.317423,5.550862,5.380612,6.474816,642515
PRRT2,0.448513,0.595165,0.492596,0.203928,0.118279,0.161103,112476
PRRT3,0.80943,0.733556,0.808835,1.263756,0.846299,1.383368,285368
PRRT3-AS1,2.641961,5.142572,4.734517,3.946179,5.156305,7.271111,100874032
PRRT4,0.036476,0,0,0.018765,0,0,401399
PRRX1,0.04684,0.073045,0.013923,0.032434,0,0,5396
PRRX2,0.083605,0.15526,0.298956,0.115551,0.392721,0.094925,51450
PRSS12,0.013558,0,0.01209,0.009389,0,0,8492
PRSS22,0,0,0,0.034686,0,0,64063
PRSS23,32.193866,33.572683,32.870627,15.089885,14.337177,13.513146,11098
PRSS27,0,0.050481,0,0,0,0.061777,83886
PRSS3,0,0,0.092105,0,0,0.116582,5646
PRSS35,0.077558,0.048323,0.046126,0.196858,0.091299,0.088774,167681
PRSS36,0,0.052964,0,0.056193,0,0,146547
PRSS37,0.197364,0.105374,0.203089,0.058548,0.132747,0.322617,136242
PRSS46P,0.230905,0.07152,0.06879,0,0.180822,0,100287362
PRSS47,0,0,0.01831,0.085195,0,0.047197,138652
