Entrez,TR1,TR2,TR3,WR1,WR2,WR3
79813,3.25955990913364,3.35036071538487,3.2575417905933,3.68525790393785,3.57600982385477,3.64647465957939
10919,3.33534564382124,3.25639299803386,3.25387933963507,3.59701933836242,3.69242353823481,3.63893098317443
64834,5.18851730304336,5.29193394175359,5.08547919329278,4.77539733518049,4.73785261445677,4.89025315525531
54898,3.65252598461303,3.34635820965247,3.31159168259848,3.53805392861957,3.57646361166939,3.3592365614984
6785,2.94516508346145,3.3418131109835,3.73113751203455,2.87913544206003,2.34604955761075,2.33019207772692
60481,4.54260677149214,4.46037615140123,4.52636453050145,4.48057585889164,4.34259350240335,4.33498216910505
79071,3.48181479102132,3.46184614276257,3.49682794562637,3.50606142161915,3.46612516158055,3.38073416818766
64772,3.34365919833643,3.46890551821879,3.73334768718855,3.59714812344153,3.30296760072581,3.33352121549657
2023,20.7229907355215,20.7476823004927,20.7208307648052,19.8877418530815,19.8751491892046,19.8280451517936
2026,5.06330711857253,5.01721484993466,5.13574638793749,1.10655771806568,1.01907789608559,1.12590286928113
2027,3.80725235740225,3.7294638465464,3.98142463729827,2.99833990557253,3.03180008851112,3.1503728453214
5167,3.68833157300977,3.62189716111183,3.55615169037957,3.4201860614133,3.36544125862573,3.12128916041976
5168,5.10299166468696,5.05332108483441,5.17826055016482,5.24423214924315,5.28158427774687,5.11738272401758
5169,0.643069445090905,0.472370545535714,0.395206169946008,0.318546743324959,0.315587964285844,0.3773073731659
339221,0.234915024515821,0.524150576726158,0.569982995155073,0.33935231004375,0.0985296277811404,0.0957356650204977
953,3.46592395578485,3.06453954720964,2.90103060853338,1.68441191219326,2.19666430731745,1.38687175610741
954,0.752321439027056,1.05286077838852,0.901444991110891,0.207708087508422,0.0893521855700232,0.276997065713724
9583,3.75491843647109,3.69968146326336,3.75747106968333,3.18259246103525,3.1931693333412,3.15946249392088
957,3.29467383216283,3.5604611983239,3.65370602358628,3.45667465412768,3.63127073821663,3.17943332771952
955,3.92960775221302,4.04254337399139,3.97735567227684,3.75419725741277,3.65932301997981,3.836792449024
377841,1.09422663445457,0.701518560519513,0.918821327696761,0.0504783456607076,0.285738932678471,0.0943242358292022
2052,3.38283168668115,3.42761608748918,3.47467152799251,3.37208979940423,3.62624624946285,3.50648147459157
2053,3.4156562956159,3.47951648856184,3.57433733272255,3.40705256788744,3.5332453513098,3.38164640073641
2098,4.66091995419646,4.82076773542905,4.62305596954945,5.15794217526562,5.17972876750402,4.98217655909081
2108,9.75605499825965,9.70253110770028,9.91617581557529,9.21979775927287,9.35730344681419,9.24368860030055
2109,8.71129070747213,8.93997476230444,8.768355562419,8.26587265489053,8.21059899258828,8.2764057857863
2110,3.60150241969065,3.54069569846856,3.61999737644318,3.42339857193514,3.58108122449328,3.00039364378482
23474,3.43041016299375,3.00000873368284,3.39548888251706,3.54182654098727,3.54759108257603,3.84169133697025
55500,4.07025458373535,3.81968508677239,3.74690632922054,3.02932835363075,2.90282320031079,3.10471089216175
55224,3.72836486489453,3.65970044727346,3.51423595133375,3.26217132256814,3.41352934518835,3.19371968737253
64850,0,0,0,0.106731620963503,0,0
2131,3.59712130224064,3.55287530920259,3.68472965231845,3.34097444931922,3.37912507576298,3.22418653717753
2132,3.31758135951179,3.4021222652588,3.56081816524188,3.4065002545363,3.57548256773947,3.52649114920873
2134,0.0376453360139325,0.207750999880832,0,0,0,0
2135,3.3561180790394,3.24711515821966,3.27831096966659,3.71194495879252,3.7050573273613,3.47450584496171
2137,3.26651987958703,3.26028222206587,3.39228609026977,3.56849550641067,3.61028075488728,3.68009932642158
2168,13.6703928517353,13.8396186815293,13.6901018755732,9.55468115618357,9.5493151800424,9.77838512541805
3992,9.37996849477013,9.35950258499321,9.22398958845026,8.12616819157534,8.08090497402993,8.03792820415443
9415,15.7757388759479,15.8132532620628,15.7379705439185,14.2991082379128,14.2903536490644,14.2904831995293
2184,3.1886964296612,2.97988762018807,3.00400443511919,3.87480913026828,3.94494804304434,3.70429897316297
2194,10.5877242039645,10.5475555819608,10.3240722426193,9.84039041721572,9.78856677905257,10.1343137643151
2203,2.43076744463285,2.53609683290867,2.42366770067109,2.01701441496669,2.33807031726081,1.76604001540751
8789,0.120940208270857,0,0,0,0,0
2222,10.0716174372462,10.0360350053054,10.1099908402013,8.58209958153365,8.70016535414534,8.66183018413295
2224,15.3516465339564,15.3657808677154,15.3707988146188,12.7148440531488,12.7937785661125,12.8022864663446
2235,3.11685887196278,3.11780353921375,3.1118665563902,3.96860952143746,3.60998249727807,3.79406112568474
2271,3.15494041427193,3.23757846140147,3.24764067661675,3.65957537894252,3.68637530809996,3.77779029253896
80308,2.95768996793041,2.94441394333369,2.82460483241473,3.85124530480673,4.0654053132148,3.98033088760261
2326,0.0864628434692356,0.14308834926576,0.228216567648122,0.107326180537259,0,0.0986912142278029
2328,0.114853456246346,0,0,0,0,0.13082142457551
